id,team_name,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,home_team,away_team,_home_score,_away_score,_date,match_margin,match_result,home_win,_match_key,home_win_rate_l3,home_win_rate_l5,home_score_for_avg_l3,home_score_for_avg_l5,home_score_against_avg_l3,home_score_against_avg_l5,home_win_streak,home_days_rest,away_win_rate_l3,away_win_rate_l5,away_score_for_avg_l3,away_score_for_avg_l5,away_score_against_avg_l3,away_score_against_avg_l5,away_win_streak,away_days_rest,h2h_home_win_rate,h2h_away_win_rate,h2h_draw_rate,h2h_meetings,form_diff_l3,score_form_diff_l3,form_diff_l5,score_form_diff_l5,feature_version
12179,Fitzroy Lions,7,1995-05-13,1995,H,North Melbourne Kangaroos,1.5 4.5 12.6 13.10,88,5.1 9.5 12.11 17.16,118,L,-30,Western Oval,11082.0,13,10,17,16,Fitzroy Lions,North Melbourne Kangaroos,88,118,1995-05-13,-30,AWAY_WIN,0,10076,0.3333333333333333,0.2,86.66666666666667,78.8,123.33333333333333,123.2,1,7.0,0.3333333333333333,0.4,93.0,85.6,105.0,98.6,1,6.0,0.4444444444444444,0.5555555555555556,0.0,18,0.0,-6.333333333333329,-0.2,-6.799999999999997,week3_day1_v1
12610,Geelong Cats,7,1995-05-13,1995,H,Hawthorn Hawks,2.3 4.8 5.16 9.19,73,3.7 6.9 8.11 11.12,78,L,-5,GMHBA Stadium,24842.0,9,19,11,12,Geelong Cats,Hawthorn Hawks,73,78,1995-05-13,-5,AWAY_WIN,0,10408,0.6666666666666666,0.6,126.0,104.2,93.66666666666667,99.8,1,14.0,0.6666666666666666,0.4,99.66666666666667,80.8,83.66666666666667,77.2,0,6.0,0.1875,0.8125,0.0,16,0.0,26.33333333333333,0.19999999999999996,23.400000000000006,week3_day1_v1
14618,St Kilda Saints,7,1995-05-13,1995,H,Western Bulldogs,2.5 4.9 9.11 15.15,105,5.0 8.9 10.14 12.15,87,W,18,Waverley Park,13280.0,15,15,12,15,St Kilda Saints,Western Bulldogs,105,87,1995-05-13,18,HOME_WIN,1,11995,0.0,0.0,60.333333333333336,55.2,114.66666666666667,106.2,0,7.0,0.3333333333333333,0.4,68.0,80.6,121.0,107.4,0,28.0,0.4,0.6,0.0,10,-0.3333333333333333,-7.666666666666664,-0.4,-25.39999999999999,week3_day1_v1
11400,Collingwood Magpies,7,1995-05-13,1995,H,Sydney Swans,2.7 4.14 7.15 13.19,97,3.2 7.6 9.9 11.10,76,W,21,Victoria Park,22835.0,13,19,11,10,Collingwood Magpies,Sydney Swans,97,76,1995-05-13,21,HOME_WIN,1,9456,0.16666666666666666,0.1,76.66666666666667,80.2,100.33333333333333,100.6,0,7.0,0.3333333333333333,0.2,106.66666666666667,96.0,117.0,106.6,0,6.0,0.6875,0.3125,0.0,16,-0.16666666666666666,-30.0,-0.1,-15.799999999999997,week3_day1_v1
11793,Essendon Bombers,7,1995-05-13,1995,H,Carlton Blues,2.5 4.7 6.11 9.13,67,3.5 4.7 5.10 10.15,75,L,-8,Melbourne Cricket Ground,73753.0,9,13,10,15,Essendon Bombers,Carlton Blues,67,75,1995-05-13,-8,AWAY_WIN,0,9770,0.8333333333333334,0.9,112.33333333333333,108.0,97.66666666666667,82.6,1,6.0,1.0,1.0,97.66666666666667,115.2,66.33333333333333,63.0,6,7.0,0.5789473684210527,0.3684210526315789,0.05263157894736842,19,-0.16666666666666663,14.666666666666657,-0.09999999999999998,-7.200000000000003,week3_day1_v1
15307,West Coast Eagles,7,1995-05-14,1995,H,Fremantle Dockers,4.3 10.7 17.12 23.13,151,1.1 3.5 5.7 9.12,66,W,85,Domain Stadium,40356.0,23,13,9,12,West Coast Eagles,Fremantle Dockers,151,66,1995-05-14,85,HOME_WIN,1,12527,0.6666666666666666,0.8,82.66666666666667,89.8,69.0,71.6,0,8.0,0.6666666666666666,0.6,117.66666666666667,111.2,92.66666666666667,89.4,1,7.0,,,,0,0.0,-35.0,0.20000000000000007,-21.400000000000006,week3_day1_v1
13798,Melbourne Demons,7,1995-05-14,1995,H,brisbane bears,2.4 6.5 8.8 12.10,82,3.5 4.8 8.15 10.15,75,W,7,Melbourne Cricket Ground,12783.0,12,10,10,15,Melbourne Demons,brisbane bears,82,75,1995-05-14,7,HOME_WIN,1,15697,0.0,0.0,74.33333333333333,78.4,90.0,94.8,0,9.0,0.3333333333333333,0.2,97.66666666666667,88.0,131.66666666666666,131.8,0,7.0,,,,0,-0.3333333333333333,-23.333333333333343,-0.2,-9.599999999999994,week3_day1_v1
15000,Sydney Swans,8,1995-05-19,1995,H,Carlton Blues,4.1 13.1 18.3 21.6,132,2.3 3.4 4.10 8.12,60,W,72,Sydney Cricket Ground,23744.0,21,6,8,12,Sydney Swans,Carlton Blues,132,60,1995-05-19,72,HOME_WIN,1,12291,0.3333333333333333,0.2,99.0,94.2,114.66666666666667,105.6,0,6.0,1.0,1.0,83.0,105.2,61.333333333333336,65.2,7,6.0,0.2631578947368421,0.7368421052631579,0.0,19,-0.6666666666666667,16.0,-0.8,-11.0,week3_day1_v1
14241,Richmond Tigers,8,1995-05-20,1995,H,Geelong Cats,5.1 7.4 11.5 14.7,91,6.6 9.10 17.15 24.19,163,L,-72,Melbourne Cricket Ground,65335.0,14,7,24,19,Richmond Tigers,Geelong Cats,91,163,1995-05-20,-72,AWAY_WIN,0,11690,1.0,1.0,94.0,102.2,78.66666666666667,78.0,6,8.0,0.3333333333333333,0.6,109.66666666666667,106.2,88.0,86.8,0,7.0,0.10526315789473684,0.8947368421052632,0.0,19,0.6666666666666667,-15.666666666666671,0.4,-4.0,week3_day1_v1
10319, Adelaide Crows ,8,1995-05-20,1995,H,Fitzroy Lions,1.2 3.5 7.10 9.12,66,2.5 4.7 6.8 15.9,99,L,-33,AAMI Stadium,39888.0,9,12,15,9, Adelaide Crows ,Fitzroy Lions,66,99,1995-05-20,-33,AWAY_WIN,0,13670,1.0,1.0,75.0,85.8,47.0,57.0,5,15.0,0.3333333333333333,0.2,88.0,85.2,124.0,121.8,0,7.0,1.0,0.0,0.0,4,0.6666666666666667,-13.0,0.8,0.5999999999999943,week3_day1_v1
13016,Hawthorn Hawks,8,1995-05-20,1995,H,melbourne demons,1.2 4.2 5.3 7.8,50,4.2 10.6 14.9 17.10,112,L,-62,Waverley Park,24372.0,7,8,17,10,Hawthorn Hawks,melbourne demons,50,112,1995-05-20,-62,AWAY_WIN,0,15368,0.6666666666666666,0.6,90.33333333333333,82.2,84.66666666666667,72.8,1,7.0,0.0,0.2,83.33333333333333,92.2,119.66666666666667,113.6,0,721.0,0.5,0.5,0.0,2,0.6666666666666666,7.0,0.39999999999999997,-10.0,week3_day1_v1
15697,W. Bulldogs,8,1995-05-20,1995,H,North Melbourne Kangaroos,1.0 4.1 8.2 13.6,84,6.5 8.6 8.12 15.15,105,L,-21,Western Oval,17741.0,13,6,15,15,W. Bulldogs,North Melbourne Kangaroos,84,105,1995-05-20,-21,AWAY_WIN,0,730,0.6666666666666666,0.8,87.66666666666667,95.2,108.66666666666667,96.4,0,14.0,0.6666666666666666,0.4,104.0,88.0,89.66666666666667,98.8,2,7.0,0.5,0.5,0.0,10,0.0,-16.33333333333333,0.4,7.200000000000003,week3_day1_v1
11401,Collingwood Magpies,8,1995-05-20,1995,H,Fremantle Dockers,9.2 14.6 16.8 20.11,131,2.2 3.6 10.8 14.9,93,W,38,Victoria Park,22466.0,20,11,14,9,Collingwood Magpies,Fremantle Dockers,131,93,1995-05-20,38,HOME_WIN,1,9457,0.3333333333333333,0.3,72.0,84.4,88.66666666666667,99.8,1,7.0,0.3333333333333333,0.6,108.33333333333333,108.0,118.0,101.4,0,6.0,,,,0,0.0,-36.33333333333333,-0.3,-23.599999999999994,week3_day1_v1
15308,West Coast Eagles,8,1995-05-21,1995,H,Essendon Bombers,7.3 9.5 12.9 13.12,90,6.2 9.3 12.7 16.12,108,L,-18,Domain Stadium,34731.0,13,12,16,12,West Coast Eagles,Essendon Bombers,90,108,1995-05-21,-18,AWAY_WIN,0,12528,0.6666666666666666,0.8,102.66666666666667,95.8,76.66666666666667,69.8,1,7.0,0.5,0.7,102.0,99.0,95.33333333333333,90.0,0,8.0,0.3076923076923077,0.6923076923076923,0.0,13,0.16666666666666663,0.6666666666666714,0.10000000000000009,-3.200000000000003,week3_day1_v1
10611,	Brisbane Bears,8,1995-05-21,1995,H,St Kilda Saints,9.2 11.9 14.12 17.13,115,3.0 8.2 12.7 14.10,94,W,21,The Gabba,7648.0,17,13,14,10,	Brisbane Bears,St Kilda Saints,115,94,1995-05-21,21,HOME_WIN,1,12825,0.6666666666666666,0.6,120.33333333333333,113.2,98.33333333333333,109.4,1,42.0,0.3333333333333333,0.2,72.0,62.4,108.33333333333333,104.6,1,8.0,1.0,0.0,0.0,1,0.3333333333333333,48.33333333333333,0.39999999999999997,50.800000000000004,week3_day1_v1
13397,North Melbourne Kangaroos,9,1995-05-26,1995,H,Geelong Cats,4.4 8.5 9.5 12.7,79,3.4 7.10 14.15 20.20,140,L,-61,Melbourne Cricket Ground,44780.0,12,7,20,20,North Melbourne Kangaroos,Geelong Cats,79,140,1995-05-26,-61,AWAY_WIN,0,11012,1.0,0.6,122.33333333333333,100.4,89.66666666666667,97.4,3,6.0,0.6666666666666666,0.6,139.0,122.8,87.0,90.0,1,6.0,0.47619047619047616,0.5238095238095238,0.0,21,0.33333333333333337,-16.66666666666667,0.0,-22.39999999999999,week3_day1_v1
14620,St Kilda Saints,9,1995-05-27,1995,H,Carlton Blues,4.3 6.8 9.11 11.14,80,0.3 0.5 1.5 3.6,24,W,56,Waverley Park,17902.0,11,14,3,6,St Kilda Saints,Carlton Blues,80,24,1995-05-27,56,HOME_WIN,1,11996,0.3333333333333333,0.2,90.66666666666667,76.0,95.33333333333333,109.2,0,6.0,0.6666666666666666,0.8,75.0,85.6,88.66666666666667,79.6,0,8.0,0.1875,0.8125,0.0,16,-0.3333333333333333,15.666666666666671,-0.6000000000000001,-9.599999999999994,week3_day1_v1
15309,West Coast Eagles,9,1995-05-27,1995,H,Fitzroy Lions,1.3 7.7 9.8 12.10,82,1.0 3.1 6.2 8.6,54,W,28,Bruce Stadium,11282.0,12,10,8,6,West Coast Eagles,Fitzroy Lions,82,54,1995-05-27,28,HOME_WIN,1,12529,0.3333333333333333,0.6,102.66666666666667,97.8,88.0,76.2,0,6.0,0.6666666666666666,0.4,90.33333333333333,89.4,85.66666666666667,110.8,1,7.0,0.5,0.5,0.0,12,-0.3333333333333333,12.333333333333343,0.19999999999999996,8.399999999999991,week3_day1_v1
10320, Adelaide Crows ,9,1995-05-27,1995,H,Hawthorn Hawks,0.1 1.1 6.6 9.6,60,3.3 5.11 5.15 7.16,58,W,2,AAMI Stadium,38740.0,9,6,7,16, Adelaide Crows ,Hawthorn Hawks,60,58,1995-05-27,2,HOME_WIN,1,13671,0.6666666666666666,0.8,66.33333333333333,81.2,71.33333333333333,59.6,0,7.0,0.3333333333333333,0.6,75.0,85.4,109.66666666666667,87.2,0,7.0,0.3333333333333333,0.6666666666666666,0.0,3,0.3333333333333333,-8.666666666666671,0.20000000000000007,-4.200000000000003,week3_day1_v1
11795,Essendon Bombers,9,1995-05-27,1995,H,Western Bulldogs,3.2 8.8 9.10 15.11,101,3.2 6.4 7.8 9.13,67,W,34,Melbourne Cricket Ground,38719.0,15,11,9,13,Essendon Bombers,Western Bulldogs,101,67,1995-05-27,34,HOME_WIN,1,9771,0.6666666666666666,0.7,101.0,102.4,88.33333333333333,91.6,1,6.0,0.0,0.4,64.33333333333333,81.6,126.66666666666667,108.0,0,14.0,0.6,0.4,0.0,10,0.6666666666666666,36.66666666666667,0.29999999999999993,20.80000000000001,week3_day1_v1
13800,Melbourne Demons,9,1995-05-28,1995,H,Collingwood Magpies,1.1 4.6 8.8 12.13,85,2.2 3.8 7.12 7.16,58,W,27,Melbourne Cricket Ground,51774.0,12,13,7,16,Melbourne Demons,Collingwood Magpies,85,58,1995-05-28,27,HOME_WIN,1,11335,0.3333333333333333,0.2,75.0,77.4,80.66666666666667,88.6,1,14.0,0.6666666666666666,0.5,103.33333333333333,91.6,87.66666666666667,94.0,2,8.0,0.5,0.5,0.0,18,-0.3333333333333333,-28.33333333333333,-0.3,-14.199999999999989,week3_day1_v1
15001,Sydney Swans,9,1995-05-28,1995,H,Richmond Tigers,4.3 8.5 11.5 14.6,90,4.2 7.5 10.8 17.14,116,L,-26,Sydney Cricket Ground,23475.0,14,6,17,14,Sydney Swans,Richmond Tigers,90,116,1995-05-28,-26,AWAY_WIN,0,12292,0.3333333333333333,0.4,104.33333333333333,105.6,106.66666666666667,101.6,1,9.0,0.6666666666666666,0.8,85.66666666666667,101.4,101.0,96.8,0,8.0,0.42105263157894735,0.5789473684210527,0.0,19,-0.3333333333333333,18.666666666666657,-0.4,4.199999999999989,week3_day1_v1
12225,Fremantle Dockers,9,1995-05-28,1995,H,Brisbane Bears,3.4 9.9 13.15 17.18,120,4.2 5.2 5.5 8.6,54,W,66,Domain Stadium,17574.0,17,18,8,6,Fremantle Dockers,Brisbane Bears,120,54,1995-05-28,66,HOME_WIN,1,12937,0.3333333333333333,0.4,107.33333333333333,102.4,129.0,112.0,0,8.0,0.3333333333333333,0.2,94.0,88.6,111.33333333333333,112.6,0,29.0,,,,0,0.0,13.333333333333329,0.2,13.800000000000011,week3_day1_v1
13398,	North Melbourne Kangaroos,10,1995-06-02,1995,H,Essendon Bombers,3.2 8.6 13.11 19.12,126,3.0 5.5 9.7 15.9,99,W,27,Melbourne Cricket Ground,59354.0,19,12,15,9,	North Melbourne Kangaroos,Essendon Bombers,126,99,1995-06-02,27,HOME_WIN,1,10988,0.6666666666666666,0.8,115.66666666666667,113.8,110.66666666666667,89.4,2,378.0,0.6666666666666666,0.7,92.0,103.0,77.33333333333333,88.6,2,6.0,1.0,0.0,0.0,1,0.0,23.66666666666667,0.10000000000000009,10.799999999999997,week3_day1_v1
12613,Geelong Cats,10,1995-06-03,1995,H,Adelaide Crows,3.6 6.11 12.14 16.20,116,3.2 6.4 12.7 14.7,91,W,25,GMHBA Stadium,26314.0,16,20,14,7,Geelong Cats,Adelaide Crows,116,91,1995-06-03,25,HOME_WIN,1,10411,0.6666666666666666,0.6,125.33333333333333,126.4,82.66666666666667,86.8,2,8.0,0.0,0.0,81.33333333333333,73.4,114.0,97.4,0,22.0,1.0,0.0,0.0,3,0.6666666666666666,44.0,0.6,53.0,week3_day1_v1
13801,Melbourne Demons,10,1995-06-03,1995,H,Sydney Swans,4.2 6.7 11.9 15.12,102,1.3 4.4 6.6 11.11,77,W,25,Melbourne Cricket Ground,26630.0,15,12,11,11,Melbourne Demons,Sydney Swans,102,77,1995-06-03,25,HOME_WIN,1,11336,0.6666666666666666,0.4,78.66666666666667,78.0,70.0,80.6,2,6.0,0.3333333333333333,0.4,99.33333333333333,103.8,91.0,104.0,0,6.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,19,0.3333333333333333,-20.666666666666657,0.0,-25.799999999999997,week3_day1_v1
14621,St Kilda Saints,10,1995-06-03,1995,H,fremantle dockers,1.0 7.1 9.3 9.6,60,3.2 7.4 12.8 20.11,131,L,-71,Waverley Park,14890.0,9,6,20,11,St Kilda Saints,fremantle dockers,60,131,1995-06-03,-71,AWAY_WIN,0,15559,0.6666666666666666,0.4,93.0,78.0,75.33333333333333,92.8,1,7.0,,,,,,,0,,,,,0,,,,,week3_day1_v1
11403,Collingwood Magpies,10,1995-06-03,1995,H,Fitzroy Lions,1.3 4.7 6.12 13.15,93,4.2 6.9 9.14 10.19,79,W,14,Victoria Park,23356.0,13,15,10,19,Collingwood Magpies,Fitzroy Lions,93,79,1995-06-03,14,HOME_WIN,1,67,0.6666666666666666,0.4,95.33333333333333,81.0,84.66666666666667,88.8,0,6.0,0.3333333333333333,0.4,80.33333333333333,83.4,88.66666666666667,104.0,0,7.0,0.65,0.35,0.0,20,0.3333333333333333,15.0,0.0,-2.4000000000000057,week3_day1_v1
14243,Richmond Tigers,10,1995-06-04,1995,H,Western Bulldogs,3.4 6.10 8.13 13.18,96,2.4 5.5 8.9 9.10,64,W,32,Melbourne Cricket Ground,33042.0,13,18,9,10,Richmond Tigers,Western Bulldogs,96,64,1995-06-04,32,HOME_WIN,1,11692,0.6666666666666666,0.8,93.0,97.8,103.66666666666667,97.8,1,7.0,0.0,0.2,71.33333333333333,71.6,121.33333333333333,113.8,0,8.0,0.5,0.5,0.0,6,0.6666666666666666,21.66666666666667,0.6000000000000001,26.200000000000003,week3_day1_v1
15310,West Coast Eagles,10,1995-06-04,1995,H,Brisbane Bears,4.3 7.4 11.5 17.10,112,2.1 3.3 8.4 10.7,67,W,45,Domain Stadium,26261.0,17,10,10,7,West Coast Eagles,Brisbane Bears,112,67,1995-06-04,45,HOME_WIN,1,13047,0.6666666666666666,0.6,107.66666666666667,96.0,76.0,78.4,1,8.0,0.0,0.2,77.33333333333333,81.2,118.33333333333333,116.2,0,7.0,0.9,0.0,0.1,10,0.6666666666666666,30.333333333333343,0.39999999999999997,14.799999999999997,week3_day1_v1
11010,Carlton Blues,10,1995-06-04,1995,H,Hawthorn Hawks,9.3 16.6 20.13 26.16,172,2.1 5.4 9.6 10.10,70,W,102,Princes Park,29520.0,26,16,10,10,Carlton Blues,Hawthorn Hawks,172,70,1995-06-04,102,HOME_WIN,1,9148,0.3333333333333333,0.6,53.0,66.6,93.0,79.2,0,8.0,0.3333333333333333,0.4,62.0,75.8,81.66666666666667,85.2,0,8.0,0.44,0.56,0.0,25,0.0,-9.0,0.19999999999999996,-9.200000000000003,week3_day1_v1
11404,Collingwood Magpies,11,1995-06-09,1995,H,St Kilda Saints,6.3 14.5 19.9 25.11,161,4.0 6.3 9.5 13.9,87,W,74,Melbourne Cricket Ground,36528.0,25,11,13,9,Collingwood Magpies,St Kilda Saints,161,87,1995-06-09,74,HOME_WIN,1,9458,0.6666666666666666,0.6,94.0,92.2,85.66666666666667,85.4,1,6.0,0.3333333333333333,0.4,78.0,82.4,90.0,88.2,0,6.0,0.8,0.2,0.0,20,0.3333333333333333,16.0,0.19999999999999996,9.799999999999997,week3_day1_v1
14244,Richmond Tigers,11,1995-06-10,1995,H,West Coast Eagles,5.6 7.9 11.14 18.15,123,1.1 4.3 7.5 9.9,63,W,60,Princes Park,17041.0,18,15,9,9,Richmond Tigers,West Coast Eagles,123,63,1995-06-10,60,HOME_WIN,1,11693,0.6666666666666666,0.8,101.0,93.8,105.66666666666667,91.4,2,6.0,0.6666666666666666,0.6,94.66666666666667,100.4,76.33333333333333,77.0,2,6.0,0.2,0.8,0.0,10,0.0,6.333333333333329,0.20000000000000007,-6.6000000000000085,week3_day1_v1
10322, Adelaide Crows ,11,1995-06-10,1995,H,Western Bulldogs,4.6 6.10 8.15 12.18,90,1.1 2.7 3.8 6.10,46,W,44,AAMI Stadium,36955.0,12,18,6,10, Adelaide Crows ,Western Bulldogs,90,46,1995-06-10,44,HOME_WIN,1,13673,0.6666666666666666,0.8,67.66666666666667,70.2,75.33333333333333,59.6,1,14.0,0.0,0.0,72.66666666666667,64.8,100.66666666666667,115.4,0,6.0,0.6666666666666666,0.3333333333333333,0.0,3,0.6666666666666666,-5.0,0.8,5.400000000000006,week3_day1_v1
11797,Essendon Bombers,11,1995-06-10,1995,H,Geelong Cats,5.4 11.6 14.9 17.10,112,3.1 9.3 13.8 19.9,123,L,-11,Melbourne Cricket Ground,77643.0,17,10,19,9,Essendon Bombers,Geelong Cats,112,123,1995-06-10,-11,AWAY_WIN,0,9773,0.6666666666666666,0.6,102.66666666666667,100.6,94.33333333333333,91.6,0,8.0,1.0,0.8,139.66666666666666,134.6,87.0,86.2,3,7.0,0.5,0.5,0.0,20,-0.33333333333333337,-36.999999999999986,-0.20000000000000007,-34.0,week3_day1_v1
12227,Fremantle Dockers,11,1995-06-11,1995,H,North Melbourne Kangaroos,3.1 4.1 7.3 11.6,72,6.3 11.5 15.8 22.11,143,L,-71,Domain Stadium,28013.0,11,6,22,11,Fremantle Dockers,North Melbourne Kangaroos,72,143,1995-06-11,-71,AWAY_WIN,0,10113,0.3333333333333333,0.4,93.0,107.6,112.0,107.8,1,14.0,0.6666666666666666,0.6,100.66666666666667,99.2,104.0,98.6,0,16.0,,,,0,-0.3333333333333333,-7.666666666666671,-0.19999999999999996,8.399999999999991,week3_day1_v1
10614,Brisbane Bears,11,1995-06-11,1995,H,Fitzroy Lions,3.12 8.21 13.26 17.30,132,2.5 4.11 5.13 10.14,74,W,58,The Gabba,8209.0,17,30,10,14,Brisbane Bears,Fitzroy Lions,132,74,1995-06-11,58,HOME_WIN,1,12841,0.0,0.2,72.33333333333333,80.6,116.0,113.2,0,7.0,0.3333333333333333,0.4,77.33333333333333,80.8,80.33333333333333,86.4,0,8.0,0.5833333333333334,0.4166666666666667,0.0,12,-0.3333333333333333,-5.0,-0.2,-0.20000000000000284,week3_day1_v1
13019,Hawthorn Hawks,11,1995-06-12,1995,H,Sydney Swans,4.4 8.7 14.10 17.11,113,2.5 3.10 5.14 9.17,71,W,42,Waverley Park,19737.0,17,11,9,17,Hawthorn Hawks,Sydney Swans,113,71,1995-06-12,42,HOME_WIN,1,124,0.0,0.2,59.333333333333336,70.6,114.66666666666667,112.2,0,8.0,0.3333333333333333,0.2,99.66666666666667,96.0,92.66666666666667,107.6,0,9.0,0.9,0.1,0.0,20,-0.3333333333333333,-40.333333333333336,0.0,-25.400000000000006,week3_day1_v1
13802,	Melbourne Demons,11,1995-06-12,1995,H,carlton blues,5.1 8.4 10.7 12.8,80,4.1 8.4 11.8 16.16,112,L,-32,Melbourne Cricket Ground,53290.0,12,8,16,16,	Melbourne Demons,carlton blues,80,112,1995-06-12,-32,AWAY_WIN,0,3144,0.3333333333333333,0.6,88.33333333333333,90.6,112.66666666666667,91.8,0,387.0,0.0,0.2,70.66666666666667,79.6,101.33333333333333,97.4,0,282.0,,,,0,0.3333333333333333,17.666666666666657,0.39999999999999997,11.0,week3_day1_v1
11798,Essendon Bombers,12,1995-06-23,1995,H,Hawthorn Hawks,3.7 7.11 8.12 10.18,78,0.1 2.4 5.11 8.12,60,W,18,Melbourne Cricket Ground,47237.0,10,18,8,12,Essendon Bombers,Hawthorn Hawks,78,60,1995-06-23,18,HOME_WIN,1,9774,0.3333333333333333,0.4,104.0,97.4,105.33333333333333,96.2,0,13.0,0.3333333333333333,0.4,80.33333333333333,73.8,101.0,97.6,1,11.0,0.45454545454545453,0.5454545454545454,0.0,22,0.0,23.66666666666667,0.0,23.60000000000001,week3_day1_v1
14245,Richmond Tigers,12,1995-06-24,1995,H,Fitzroy Lions,5.5 8.9 11.13 15.19,109,3.3 9.7 15.11 15.13,103,W,6,Melbourne Cricket Ground,26403.0,15,19,15,13,Richmond Tigers,Fitzroy Lions,109,103,1995-06-24,6,HOME_WIN,1,11694,1.0,0.8,111.66666666666667,99.6,72.33333333333333,87.6,3,14.0,0.0,0.2,69.0,78.8,102.33333333333333,98.2,0,13.0,0.5789473684210527,0.42105263157894735,0.0,19,1.0,42.66666666666667,0.6000000000000001,20.799999999999997,week3_day1_v1
10323, Adelaide Crows ,12,1995-06-24,1995,H,fremantle dockers,4.1 11.4 13.5 16.9,105,3.6 7.7 9.11 12.12,84,W,21,AAMI Stadium,40981.0,16,9,12,12, Adelaide Crows ,fremantle dockers,105,84,1995-06-24,21,HOME_WIN,1,15798,0.6666666666666666,0.8,72.0,69.8,67.66666666666667,63.6,2,14.0,1.0,1.0,131.0,131.0,60.0,60.0,1,21.0,,,,0,-0.33333333333333337,-59.0,-0.19999999999999996,-61.2,week3_day1_v1
11012,Carlton Blues,12,1995-06-24,1995,H,Geelong Cats,5.4 9.9 12.14 16.16,112,5.3 10.7 10.12 15.19,109,W,3,Princes Park,30843.0,16,16,15,19,Carlton Blues,Geelong Cats,112,109,1995-06-24,3,HOME_WIN,1,9149,0.3333333333333333,0.6,85.33333333333333,84.2,94.0,83.2,1,20.0,1.0,0.8,126.33333333333333,123.0,94.0,90.2,4,14.0,0.625,0.375,0.0,16,-0.6666666666666667,-41.0,-0.20000000000000007,-38.8,week3_day1_v1
11405,Collingwood Magpies,12,1995-06-24,1995,H,Western Bulldogs,0.2 2.4 5.6 10.11,71,2.5 3.8 8.10 10.11,71,D,0,Waverley Park,27421.0,10,11,10,11,Collingwood Magpies,Western Bulldogs,71,71,1995-06-24,0,DRAW,0,9459,0.6666666666666666,0.8,104.0,108.0,83.66666666666667,84.0,2,15.0,0.0,0.0,59.0,64.8,95.66666666666667,110.0,0,14.0,0.9090909090909091,0.09090909090909091,0.0,11,0.6666666666666666,45.0,0.8,43.2,week3_day1_v1
14623,St Kilda Saints,12,1995-06-25,1995,H,Melbourne Demons,1.0 2.0 4.4 11.7,73,2.0 6.7 9.10 13.12,90,L,-17,Waverley Park,18390.0,11,7,13,12,St Kilda Saints,Melbourne Demons,73,90,1995-06-25,-17,AWAY_WIN,0,11999,0.3333333333333333,0.4,75.66666666666667,85.2,105.33333333333333,103.6,0,16.0,1.0,0.6,89.66666666666667,82.4,70.0,75.4,3,22.0,0.3333333333333333,0.6666666666666666,0.0,18,-0.6666666666666667,-14.0,-0.19999999999999996,2.799999999999997,week3_day1_v1
15312,West Coast Eagles,12,1995-06-25,1995,H,Sydney Swans,2.4 5.5 10.6 11.7,73,2.4 3.6 6.10 10.12,72,W,1,Domain Stadium,24574.0,11,7,10,12,West Coast Eagles,Sydney Swans,73,72,1995-06-25,1,HOME_WIN,1,12530,0.6666666666666666,0.6,85.66666666666667,99.6,81.33333333333333,83.6,0,15.0,0.0,0.2,79.33333333333333,89.2,110.33333333333333,97.6,0,13.0,0.7,0.3,0.0,10,0.6666666666666666,6.333333333333343,0.39999999999999997,10.399999999999991,week3_day1_v1
10615,Brisbane Bears,12,1995-06-25,1995,H,North Melbourne Kangaroos,3.3 4.5 7.10 13.11,89,8.2 11.6 16.11 20.13,133,L,-44,The Gabba,11996.0,13,11,20,13,Brisbane Bears,North Melbourne Kangaroos,89,133,1995-06-25,-44,AWAY_WIN,0,12842,0.3333333333333333,0.2,84.33333333333333,86.2,102.0,108.2,1,14.0,0.6666666666666666,0.8,109.0,117.8,98.66666666666667,96.2,1,14.0,0.0,1.0,0.0,6,-0.3333333333333333,-24.66666666666667,-0.6000000000000001,-31.599999999999994,week3_day1_v1
11406,Collingwood Magpies,13,1995-06-30,1995,H,adelaide crows,8.1 14.5 19.6 24.8,152,1.2 1.5 4.10 7.14,56,W,96,Melbourne Cricket Ground,33407.0,24,8,7,14,Collingwood Magpies,adelaide crows,152,56,1995-06-30,96,HOME_WIN,1,15167,0.8333333333333334,0.7,108.33333333333333,102.8,79.0,83.0,0,6.0,0.0,0.25,58.333333333333336,76.75,117.66666666666667,115.25,0,657.0,1.0,0.0,0.0,1,0.8333333333333334,49.99999999999999,0.44999999999999996,26.049999999999997,week3_day1_v1
12616,Geelong Cats,13,1995-07-01,1995,H,West Coast Eagles,0.4 6.4 14.10 17.14,116,3.2 5.6 5.6 9.10,64,W,52,GMHBA Stadium,23743.0,17,14,9,10,Geelong Cats,West Coast Eagles,116,64,1995-07-01,52,HOME_WIN,1,10413,0.6666666666666666,0.8,116.0,130.2,105.0,97.0,0,7.0,0.6666666666666666,0.6,82.66666666666667,84.0,87.33333333333333,84.8,1,6.0,0.2,0.8,0.0,15,0.0,33.33333333333333,0.20000000000000007,46.19999999999999,week3_day1_v1
